2018-05-25,13854.1,13963.7,13715.5,13762.3,22081327,2045.47
2018-05-28,13832.95,13832.95,13457.6,13497.7,24037272,2027.14
2018-05-28,13832.95,13832.95,13457.6,13497.7,24037272,2027.14
2018-05-29,13535.45,13631.3,13482.05,13561.05,17626079,1482.97
2018-05-29,13535.45,13631.3,13482.05,13561.05,17626079,1482.97
2018-05-30,13548.85,13627.05,13480.55,13557.7,20572865,1777.45
2018-05-30,13548.85,13627.05,13480.55,13557.7,20572865,1777.45
2018-05-31,13515.35,13695.3,13460.7,13666,41085827,3479.7
2018-05-31,13515.35,13695.3,13460.7,13666,41085827,3479.7
2018-06-01,13694.25,13785.35,13528.65,13558.55,21876620,1444.9
2018-06-01,13694.25,13785.35,13528.65,13558.55,21876620,1444.9
2018-06-04,13592.4,13646.55,13525.2,13595.1,19040022,1166.84
2018-06-04,13592.4,13646.55,13525.2,13595.1,19040022,1166.84
2018-06-05,13625.65,13638.75,13363.4,13408.9,24012688,1553.97
2018-06-05,13625.65,13638.75,13363.4,13408.9,24012688,1553.97
2018-06-06,13460.6,13554.25,13355.2,13528.8,23453120,1408.87
2018-06-06,13460.6,13554.25,13355.2,13528.8,23453120,1408.87
2018-06-07,13530.55,13714.2,13525.35,13683.75,24954697,1523.2
2018-06-07,13530.55,13714.2,13525.35,13683.75,24954697,1523.2
2018-06-08,13677.8,13841.65,13674.35,13769.8,26002064,1775.96
2018-06-08,13677.8,13841.65,13674.35,13769.8,26002064,1775.96
2018-06-11,13807.5,13869.55,13755.5,13775.1,24377768,1541.12
2018-06-11,13807.5,13869.55,13755.5,13775.1,24377768,1541.12
2018-06-12,13817.7,13889.45,13771.35,13859.85,27672172,2257.61
2018-06-12,13817.7,13889.45,13771.35,13859.85,27672172,2257.61
2018-06-13,14001.2,14074.9,13950.15,14034.15,26890892,2082.19
2018-06-13,14001.2,14074.9,13950.15,14034.15,26890892,2082.19
2018-06-14,13980.55,13984.75,13784.35,13825.4,31330506,2230.71
2018-06-14,13980.55,13984.75,13784.35,13825.4,31330506,2230.71
2018-06-15,13868.5,14151.75,13841.6,14121.5,45008343,4108.11
2018-06-15,13868.5,14151.75,13841.6,14121.5,45008343,4108.11
2018-06-18,14223.35,14223.35,13995.9,14024.2,29064786,2037.28
2018-06-18,14223.35,14223.35,13995.9,14024.2,29064786,2037.28
2018-06-19,13987.6,14028.7,13835.7,13849.45,32753588,1938.64
2018-06-19,13987.6,14028.7,13835.7,13849.45,32753588,1938.64
2018-06-20,13900.85,13914.95,13782.15,13810.9,24277411,1688.17
2018-06-20,13900.85,13914.95,13782.15,13810.9,24277411,1688.17
2018-06-21,13856.1,13882.4,13751.6,13771.7,30152844,1742.56
2018-06-21,13856.1,13882.4,13751.6,13771.7,30152844,1742.56
2018-06-22,13792.85,13844,13724.15,13777.05,17748643,1378.81
2018-06-22,13792.85,13844,13724.15,13777.05,17748643,1378.81
2018-06-25,13814,13918.05,13791,13865.2,18404657,1565.3
2018-06-25,13814,13918.05,13791,13865.2,18404657,1565.3
2018-06-26,13862.7,13981.15,13848.8,13943.5,25183925,1971.52
2018-06-26,13862.7,13981.15,13848.8,13943.5,25183925,1971.52
2018-06-27,14005.65,14143.3,13966.35,14018.4,29335023,2375.36
2018-06-27,14005.65,14143.3,13966.35,14018.4,29335023,2375.36
2018-06-28,14070.9,14139.65,13853.1,13873.8,42213864,3313.18
2018-06-28,14070.9,14139.65,13853.1,13873.8,42213864,3313.18
2018-06-29,13959.15,14020.75,13858.7,13989.5,33055615,2662.6
